AtcoCode,Easting,Northing,Longitude,Latitude,StopType,BusStopType
1800AMIC0E1,376942,387873,-2.34814,53.38718,BCS,
1800SJR4931,377000,387900,-2.347277,53.38744,RSE,
1800SJR0321,377000,387900,-2.347277,53.38744,RSE,
1800AMIC0A1,376991,387952,-2.34741,53.38789,BCS,
1800SJ08911,377012,387984,-2.347103,53.38819,BCT,MKD
1800SJE0891,377012,387974,-2.347102,53.3881,BCE,
1800AMIC0A,377000,387962,-2.347282,53.38799,BCS,
1800AMIC0B,376987,387942,-2.347476,53.38781,BCS,
1800AMIC0C,376978,387921,-2.34761,53.38762,BCS,
1800AMIC0D,376971,387905,-2.347714,53.38748,BCS,
1800AMIC0E,376963,387882,-2.347832,53.38727,BCS,
1800AMIC0F,376988,387967,-2.347463,53.38804,BCS,
1800AMIC0F1,376988,387967,-2.347463,53.38804,BCS,
1800AMIC0G,376978,387951,-2.347612,53.38789,BCS,
1800AMIC0G1,376978,387951,-2.347612,53.38789,BCS,
1800AMIC0H,376967,387930,-2.347776,53.38771,BCS,
1800AMIC0H1,376967,387930,-2.347776,53.38771,BCS,
1800AMIC0J,376961,387912,-2.347865,53.38754,BCS,
1800AMIC0J1,376961,387912,-2.347865,53.38754,BCS,
1800AMIC0K,376955,387893,-2.347954,53.38737,BCS,
1800AMIC0K1,376955,387893,-2.347954,53.38737,BCS,
1800ALTRNHM1,377039,387950,-2.346695,53.38789,RSE,
1800ALTRNHM3,376954,387859,-2.347966,53.38707,RSE,
1800ALTRNHM0,377038,387964,-2.346711,53.38801,RSE,
1800ALTRNHM2,377006,387973,-2.347193,53.38809,RSE,
1800SJ01741,377044,387961,-2.34662,53.38799,BCT,MKD
1800SB16371,379962,389467,-2.302844,53.40164,BCT,MKD
1800SB42541,382990,388978,-2.257275,53.39735,BCT,MKD
1800SB12861,382516,389001,-2.264405,53.39754,BCT,MKD
1800SB41761,379954,389422,-2.302961,53.40124,BCT,MKD
1800SBH1651,382557,389087,-2.263793,53.39832,BCT,HAR
1800SB16372,379962,389467,-2.302844,53.40164,BCT,MKD
1800SBH1131,379515,389310,-2.309556,53.40022,BCT,HAR
1800SBH1132,379515,389310,-2.309556,53.40022,BCT,HAR
1800ZZMAALT2,376954,387859,-2.347966,53.38707,TMU,
1800ZZMAALT1,377006,387973,-2.347193,53.38809,TMU,
1800SGH3711,388391,388640,-2.176039,53.39446,BCT,HAR
1800SG00051,388326,388623,-2.17701,53.3943,BCT,MKD
1800SG00061,388356,388614,-2.17656,53.39422,BCT,MKD
1800WK46181,359796,405110,-2.608141,53.54109,BCT,MKD
1800WK46171,359801,405097,-2.608063,53.54097,BCT,MKD
1800EDH1901,389264,405516,-2.163493,53.54617,BCT,HAR
1800EDH1902,389264,405516,-2.163493,53.54617,BCT,HAR
1800SBH0921,379888,388886,-2.303919,53.39642,BCT,HAR
1800SBH0922,379888,388886,-2.303919,53.39642,BCT,HAR
1800WF08231,372350,404354,-2.418643,53.53511,BCT,MKD
1800WK06631,360633,405558,-2.595568,53.54518,BCT,MKD
1800WK04361,355203,405204,-2.677457,53.54156,BCT,MKD
1800EH36001,393051,399878,-2.106215,53.49556,BCT,MKD
1800EH35981,392853,399896,-2.1092,53.49572,BCT,MKD
1800EHH0191,393070,399929,-2.10593,53.49602,BCT,HAR
1800EH36061,393148,399980,-2.104755,53.49648,BCT,MKD
1800EHH1281,392888,399954,-2.108674,53.49624,BCT,HAR
1800WA10261,374574,411649,-2.385686,53.60078,BCT,MKD
1800NF29821,380936,398556,-2.288748,53.48338,BCT,MKD
1800EBH2051,386490,403594,-2.205273,53.52883,BCT,HAR
1800EB20481,386701,403703,-2.202095,53.52982,BCT,MKD
1800EB20471,386700,403746,-2.202112,53.5302,BCT,MKD
1800EBH1691,386496,403780,-2.205191,53.5305,BCT,HAR
1800EBH1692,386500,403780,-2.205131,53.5305,BCT,HAR
1800SB14091,385457,393208,-2.220371,53.43545,BCT,MKD
1800EB35101,388115,399708,-2.180611,53.49394,BCT,MKD
1800EB35091,388104,399747,-2.180778,53.49429,BCT,MKD
1800EB33611,386480,401417,-2.205329,53.50926,BCT,MKD
1800EB33621,386505,401407,-2.204952,53.50917,BCT,MKD
1800NB23731,385056,401334,-2.226797,53.50848,BCT,MKD
1800NB23721,385066,401376,-2.226648,53.50886,BCT,MKD
1800NEH1631,387581,414089,-2.189237,53.62319,BCT,HAR
1800NEH1632,387581,414089,-2.189237,53.62319,BCT,HAR
1800WAH4021,371847,405630,-2.426347,53.54655,BCT,HAR
1800WFH0311,371965,404900,-2.424501,53.53999,BCT,HAR
1800WFH0312,371965,404900,-2.424501,53.53999,BCT,HAR
1800WAH0431,371832,405557,-2.426567,53.54589,BCT,HAR
1800WAH0432,371832,405557,-2.426567,53.54589,BCT,HAR
1800WAH1241,371852,405408,-2.426252,53.54455,BCT,HAR
1800ZZMAANC5,381128,397520,-2.285792,53.47407,TMU,
1800ZZMAANC2,381124,397538,-2.285854,53.47423,TMU,
1800ZZMAANC1,381098,397573,-2.286247,53.47454,TMU,
1800ZZMAANC4,381106,397576,-2.286127,53.47457,TMU,
1800ZZMAANC3,381118,397518,-2.285943,53.47405,TMU,
1800NFR4821,381111,397519,-2.286048,53.47406,RSE,
1800NFR2521,381124,397538,-2.285854,53.47423,TMU,
1800NFR2541,381106,397576,-2.286127,53.47457,TMU,
1800NFR2511,381098,397573,-2.286247,53.47454,TMU,
1800NFR2551,381128,397520,-2.285792,53.47407,TMU,
1800NFR2531,381118,397518,-2.285943,53.47405,TMU,
1800EB32041,385409,398421,-2.221338,53.4823,BCT,MKD
1800EB32051,385437,398429,-2.220916,53.48238,BCT,MKD
1800NEH4461,388086,404259,-2.181223,53.53485,BCT,HAR
1800NEH4481,387993,404498,-2.182635,53.53699,BCT,HAR
1800NEH1212,388021,404264,-2.182204,53.53489,BCT,HAR
1800NEH1282,388100,404150,-2.181007,53.53387,BCT,HAR
1800NEH1221,387955,404376,-2.183204,53.5359,BCT,HAR
1800NEH1281,388090,404162,-2.181159,53.53397,BCT,HAR
1800SGH0372,395575,385560,-2.067963,53.36689,BCT,HAR
1800SGH2082,395134,386146,-2.0746,53.37215,BCT,HAR
1800SGH3531,395561,385723,-2.068176,53.36835,BCT,HAR
1800SGH2081,395155,386134,-2.074284,53.37204,BCT,HAR
1800SGH0371,395572,385497,-2.068007,53.36633,BCT,HAR
1800NB43621,385546,402437,-2.21946,53.51841,BCT,MKD
1800NB43691,385563,402443,-2.219204,53.51846,BCT,MKD
1800EH36221,391500,399749,-2.12959,53.49438,BCT,MKD
1800SG36471,395666,385228,-2.066591,53.36391,BCT,MKD
1800ED16721,392670,407688,-2.112144,53.56575,BCT,MKD
1800NB04271,384546,398980,-2.23437,53.4873,BCT,MKD
1800EH21001,393141,400521,-2.104872,53.50134,BCT,MKD
1800NCH0541,380417,410477,-2.297319,53.5905,BCT,HAR
1800NCH0532,380666,410520,-2.293561,53.5909,BCT,HAR
1800NCH0531,380666,410520,-2.293561,53.5909,BCT,HAR
1800WK36581,364598,401033,-2.535221,53.50479,BCT,MKD
1800WKH3951,356479,405762,-2.658281,53.54668,BCT,HAR
1800WKH3952,356479,405762,-2.658281,53.54668,BCT,HAR
1800EB08001,388980,402475,-2.167671,53.51883,BCT,MKD
1800EB48421,388974,402530,-2.167764,53.51933,BCT,MKD
1800NE32541,391039,411872,-2.136891,53.60333,BCT,MKD
1800EH44081,390610,395011,-2.142862,53.45177,BCT,MKD
1800SG10491,390169,394657,-2.149491,53.44859,BCT,MKD
1800EH01381,390581,395032,-2.143299,53.45196,BCT,MKD
1800SG10481,390136,394674,-2.149989,53.44874,BCT,MKD
1800EHH1081,390490,394950,-2.144667,53.45123,BCT,HAR
1800EHH1251,390220,394744,-2.148726,53.44937,BCT,HAR
1800NCH4461,380522,417645,-2.296184,53.65493,BCT,HAR
1800NCH4462,380522,417645,-2.296184,53.65493,BCT,HAR
1800WK13311,357685,400843,-2.639415,53.50257,BCT,MKD
1800EH40941,394875,393322,-2.078611,53.43665,BCT,MKD
1800EH41091,394882,393365,-2.078507,53.43704,BCT,MKD
1800EH40921,394916,393272,-2.077993,53.4362,BCT,MKD
1800EH40931,394904,393287,-2.078174,53.43634,BCT,MKD
1800EB34231,385422,397027,-2.221077,53.46978,BCT,MKD
1800EB34221,385444,397032,-2.220746,53.46982,BCT,MKD
1800EB06231,385308,396986,-2.222792,53.4694,BCT,MKD
1800EB06221,385351,396936,-2.222142,53.46896,BCT,MKD
1800NB44171,383172,400295,-2.255148,53.49908,BCT,MKD
1800NF41431,383146,400314,-2.255541,53.49925,BCT,MKD
1800EH37111,397841,393907,-2.033969,53.44193,BCT,MKD
1800EH37121,397784,393898,-2.034827,53.44185,BCT,MKD
1800SG39281,388645,392604,-2.172363,53.4301,BCT,MKD
1800SG39291,388606,392566,-2.172949,53.42976,BCT,MKD
1800ED10311,394390,403541,-2.086098,53.5285,BCT,MKD
1800ED10301,394373,403527,-2.086354,53.52837,BCT,MKD
1800SB18801,384378,397051,-2.236805,53.46996,BCT,MKD
1800SB30611,384396,397016,-2.236532,53.46965,BCT,MKD
1800SG17511,390345,388863,-2.146662,53.39651,BCT,MKD
1800WK02041,355528,410157,-2.673259,53.5861,BCT,MKD
1800WK02031,355494,410170,-2.673775,53.58622,BCT,MKD
1800WA25751,373124,409900,-2.407445,53.58499,BCT,MKD
1800WA25531,373442,409890,-2.40264,53.58492,BCT,MKD
1800WA25761,373136,409882,-2.407262,53.58483,BCT,MKD
1800WK37531,366875,398871,-2.500663,53.4855,BCT,MKD
1800EBH1011,387220,398860,-2.194067,53.4863,BCT,HAR
1800EBH1012,387220,398860,-2.194067,53.4863,BCT,HAR
1800SG38211,392377,393297,-2.116212,53.4364,BCT,MKD
1800SG38201,392371,393285,-2.116302,53.43629,BCT,MKD
1800EB22171,388203,402157,-2.179378,53.51596,BCT,MKD
1800EB22161,388172,402086,-2.179842,53.51532,BCT,MKD
1800SJ09371,378239,390043,-2.328798,53.40675,BCT,MKD
1800SJ49261,378230,390026,-2.328932,53.4066,BCT,MKD
1800EBR1161,385922,397189,-2.213552,53.47124,RSE,
1800SBT0261,384883,396205,-2.229156,53.46237,TXR,
1800EB34201,385160,397190,-2.225031,53.47123,BCT,MKD
1800EB02611,385220,397026,-2.22412,53.46976,BCT,MKD
1800EB34191,385067,397256,-2.226436,53.47182,BCT,MKD
1800EB06251,385574,396740,-2.218774,53.4672,BCT,MKD
1800ARDWICK0,385816,397268,-2.215153,53.47195,RSE,
1800NE35791,384847,410318,-2.230387,53.58922,BCT,MKD
1800SG09451,392020,386956,-2.121423,53.37939,BCT,MKD
1800NC21181,380784,411991,-2.291869,53.60413,BCT,MKD
1800SG17021,392012,386961,-2.121544,53.37944,BCT,CUS
1800NE04901,384209,410149,-2.240016,53.58768,BCT,MKD
1800NC21171,380762,412040,-2.292205,53.60456,BCT,MKD
1800SG00731,392096,386868,-2.120279,53.3786,BCT,MKD
1800NCH4291,380736,412004,-2.292595,53.60424,BCT,HAR
1800NCH4292,380736,412004,-2.292595,53.60424,BCT,HAR
1800NE04902,384209,410149,-2.240016,53.58768,BCT,MKD
1800SG35511,396358,388479,-2.056231,53.39314,BCT,MKD
1800ED22641,391166,404933,-2.134773,53.54097,BCT,MKD
1800ED22651,391164,404994,-2.134805,53.54152,BCT,MKD
1800WA14711,364342,410939,-2.540214,53.59381,BCT,MKD
1800NE49711,390018,410871,-2.152288,53.59432,BCT,MKD
1800NCH0631,380743,412518,-2.292521,53.60886,BCT,HAR
1800ED10191,394432,409814,-2.085579,53.58488,BCT,MKD
1800ED11021,394422,409813,-2.08573,53.58487,BCT,CUS
1800ED10192,394432,409814,-2.085579,53.58488,BCT,MKD
1800NC33661,378980,406512,-2.31876,53.55481,BCT,MKD
1800NC33671,378985,406526,-2.318686,53.55494,BCT,MKD
1800WKH4151,368245,402721,-2.480409,53.5202,BCT,HAR
1800EH21351,396416,399561,-2.055489,53.49274,BCT,MKD
1800EH00321,393219,394582,-2.103566,53.44796,BCT,MKD
1800EH43071,393231,394598,-2.103386,53.4481,BCT,MKD
1800WKH1031,364150,397780,-2.541602,53.47552,BCT,HAR
1800WKH1032,364150,397780,-2.541602,53.47552,BCT,HAR
1800NB02281,383996,401817,-2.242805,53.51279,BCT,MKD
1800NBH0421,383990,401790,-2.242894,53.51255,BCT,HAR
1800NBH0422,383986,401916,-2.24296,53.51368,BCT,HAR
1800NE49131,392311,415806,-2.117767,53.63871,BCT,MKD
1800NE49121,392360,415817,-2.117026,53.63881,BCT,MKD
1800EH46051,394643,396977,-2.082167,53.4695,BCT,MKD
1800EH47171,394575,397486,-2.0832,53.47408,BCT,MKD
1800EH46131,394530,397102,-2.083872,53.47063,BCT,MKD
1800EH47161,394525,397489,-2.083954,53.4741,BCT,MKD
1800EH46061,394691,397001,-2.081445,53.46972,BCT,MKD
1800EH08081,394695,396992,-2.081384,53.46964,BCT,CUS
1800EHH0991,394628,397091,-2.082395,53.47053,BCT,HAR
1800EHH0992,394628,397091,-2.082395,53.47053,BCT,HAR
1800WA14661,369127,408367,-2.467667,53.571,BCT,MKD
1800EHH2221,394603,397156,-2.082773,53.47111,BCT,HAR
1800EHH0372,394480,397450,-2.084631,53.47375,BCT,HAR
1800EHH0371,394485,397455,-2.084556,53.4738,BCT,HAR
1800EHH0431,394462,397706,-2.084907,53.47606,BCT,HAR
1800EHH0432,394462,397706,-2.084907,53.47606,BCT,HAR
1800WA14651,369136,408328,-2.467527,53.57064,BCT,MKD
1800EH00801,396369,398369,-2.056183,53.48203,BCT,MKD
1800EH11491,396420,398358,-2.055414,53.48193,BCT,MKD
1800EH00651,396334,398418,-2.056711,53.48247,BCT,MKD
1800EH00811,396354,398363,-2.056409,53.48198,BCT,MKD
1800EH00611,396357,398421,-2.056364,53.4825,BCT,MKD
1800EH11481,396361,398434,-2.056304,53.48261,BCT,MKD
1800EHT1391,396365,398357,-2.056243,53.48192,TXR,
1800WF40111,371723,403582,-2.428033,53.52813,BCT,MKD
1800EB05901,386696,396902,-2.20188,53.46869,BCT,MKD
1800WF40101,371904,403730,-2.425316,53.52947,BCT,MKD
1800WF40771,372315,403172,-2.419066,53.52448,BCT,MKD
1800WF06471,372317,403160,-2.419035,53.52437,BCT,CUS
1800EH03491,396471,397111,-2.054631,53.47072,BCT,MKD
1800EH08101,390166,398360,-2.149654,53.48187,BCT,MKD
1800WA18941,371614,413799,-2.43061,53.61996,BCT,MKD
1800SB18811,384050,397980,-2.241794,53.4783,BCT,MKD
1800WA14601,368191,408565,-2.48182,53.57272,BCT,MKD
1800SJ03961,376557,396196,-2.354558,53.46198,BCT,MKD
1800SJ03951,376524,396191,-2.355055,53.46194,BCT,MKD
1800SBH1831,381946,385189,-2.272758,53.36326,BCT,HAR
1800NE19901,388724,410994,-2.171843,53.5954,BCT,MKD
1800SB33151,382673,392955,-2.262263,53.43309,BCT,MKD
1800SB33161,382785,392873,-2.260572,53.43236,BCT,MKD
1800SBH1041,382994,393051,-2.257437,53.43396,BCT,HAR
1800SBH1042,382994,393051,-2.257437,53.43396,BCT,HAR
1800SBH1031,382830,393138,-2.25991,53.43474,BCT,HAR
1800SBH1032,382830,393138,-2.25991,53.43474,BCT,HAR
1800SBH0152,382820,392830,-2.260043,53.43197,BCT,HAR
1800NC35291,377652,409517,-2.339021,53.58176,BCT,MKD
1800NC35301,377616,409498,-2.339564,53.58159,BCT,MKD
1800SB18751,384029,397998,-2.242111,53.47846,BCT,MKD
1800NC02001,380322,410636,-2.298765,53.59193,BCT,MKD
1800SJ11301,377500,386039,-2.339627,53.37073,BCT,MKD
1800SJ11501,377492,386027,-2.339746,53.37062,BCT,MKD
1800NC22271,375928,410247,-2.365117,53.58825,BCT,MKD
1800NC35071,379411,410664,-2.31253,53.59215,BCT,MKD
1800SG06881,391606,385753,-2.127614,53.36858,BCT,MKD
1800SG07001,391656,386233,-2.126876,53.37289,BCT,MKD
1800SG06871,391586,385744,-2.127915,53.3685,BCT,MKD
1800SG07011,391635,386231,-2.127191,53.37287,BCT,MKD
1800WF21181,376427,402392,-2.356984,53.51767,BCT,MKD
1800WF40901,376407,402413,-2.357287,53.51786,BCT,MKD
1800EHH1222,396937,402399,-2.047665,53.51826,BCT,HAR
1800SJ03681,376667,391218,-2.352531,53.41724,BCT,MKD
1800SJ03891,376658,391185,-2.352664,53.41695,BCT,MKD
1800WKH0611,356455,407170,-2.65884,53.55933,BCT,HAR
1800WKH0612,356455,407170,-2.65884,53.55933,BCT,HAR
1800WKH1801,356800,407260,-2.653644,53.56017,BCT,HAR
1800WKH1802,356800,407260,-2.653644,53.56017,BCT,HAR
1800NC02191,381882,408967,-2.275099,53.57698,BCT,MKD
1800WA10831,364706,409817,-2.534587,53.58375,BCT,MKD
1800WK30711,367916,403426,-2.485444,53.52651,BCT,MKD
1800WK32891,361885,404670,-2.576566,53.53729,BCT,MKD
1800EB48241,386228,401732,-2.209143,53.51209,BCT,MKD
1800EH03031,393704,398566,-2.096345,53.48378,BCT,MKD
1800SB18201,382537,386843,-2.263969,53.37815,BCT,MKD
1800SJ18511,375967,389171,-2.362906,53.39882,BCT,MKD
1800WA07891,371314,411550,-2.434937,53.59973,BCT,MKD
1800SB02541,383687,396238,-2.247172,53.46263,BCT,MKD
1800EH05391,393764,398504,-2.09544,53.48322,BCT,MKD
1800EB01281,386896,395597,-2.198812,53.45696,BCT,MKD
1800ED14531,393923,408837,-2.093248,53.5761,BCT,MKD
1800WK10881,356912,405428,-2.6517,53.54372,BCT,CUS
1800WK11311,361896,404664,-2.5764,53.53724,BCT,CUS
1800NEH1481,387926,411085,-2.183903,53.5962,BCT,HAR
1800NEH1482,387926,411085,-2.183903,53.5962,BCT,HAR
1800EB01241,386914,395618,-2.198542,53.45715,BCT,MKD
1800WK38991,360037,398440,-2.603651,53.48116,BCT,MKD
1800WK39001,359995,398462,-2.604287,53.48135,BCT,MKD
1800SB08661,383658,396265,-2.24761,53.46288,BCT,MKD
1800EB11061,386127,401895,-2.210674,53.51355,BCT,MKD
1800SJ18551,375990,389021,-2.362549,53.39747,BCT,MKD
1800SB18191,382567,386845,-2.263518,53.37817,BCT,MKD
1800WK09071,356906,405436,-2.651792,53.54379,BCT,MKD
1800WK09072,356906,405436,-2.651792,53.54379,BCT,MKD
1800WK03181,356839,405274,-2.652781,53.54232,BCT,MKD
1800WA19471,371440,411578,-2.433036,53.59999,BCT,MKD
1800WK03171,356885,405248,-2.652083,53.5421,BCT,MKD
1800EB48251,386207,401604,-2.209454,53.51094,BCT,MKD
1800WK30721,367870,403369,-2.486132,53.526,BCT,MKD
1800WA05181,371458,411517,-2.432758,53.59944,BCT,MKD
1800WKH3801,356966,405207,-2.650855,53.54173,BCT,HAR
1800WKH3802,356966,405207,-2.650855,53.54173,BCT,HAR
1800WKH3071,365287,400846,-2.524813,53.50315,BCT,HAR
1800WKH3072,365287,400846,-2.524813,53.50315,BCT,HAR
1800SJH1761,377316,396941,-2.343181,53.46872,BCT,HAR
1800SJH1762,377316,396941,-2.343181,53.46872,BCT,HAR
1800EHH1201,393760,398600,-2.095502,53.48408,BCT,HAR
1800EHH1202,393760,398600,-2.095502,53.48408,BCT,HAR
1800NEH3991,389123,413178,-2.165891,53.61504,BCT,HAR
1800NEH3992,389123,413178,-2.165891,53.61504,BCT,HAR
1800WFH0621,376337,402454,-2.358346,53.51822,BCT,HAR
1800WFH0622,376337,402447,-2.358346,53.51816,BCT,HAR
1800WFH0721,376542,402760,-2.355277,53.52098,BCT,HAR
1800NC22731,377788,415136,-2.33737,53.63227,BCT,MKD
1800EH21301,395834,399072,-2.064254,53.48835,BCT,MKD
1800SG19401,384917,385993,-2.228152,53.37058,BCT,MKD
1800NE32771,390908,410114,-2.138819,53.58753,BCT,MKD
1800NE32781,390930,410084,-2.138485,53.58726,BCT,MKD
1800NC09601,377800,415130,-2.337188,53.63222,BCT,MKD
1800WA10651,365296,405235,-2.525165,53.5426,BCT,MKD
1800WA11931,374824,411323,-2.381881,53.59787,BCT,MKD
1800WA21831,365345,405231,-2.524425,53.54257,BCT,MKD
1800NEH1771,390955,410135,-2.138109,53.58772,BCT,HAR
1800SG13191,388953,391782,-2.167699,53.42272,BCT,MKD
1800SJ41091,379337,387110,-2.312088,53.38043,BCT,MKD
1800WKH1461,360440,407060,-2.598671,53.55866,BCT,HAR
1800WK33781,360311,406851,-2.600591,53.55677,BCT,MKD
1800EH44231,390109,395611,-2.150425,53.45716,BCT,MKD
1800WA02541,372081,408813,-2.423101,53.57517,BCT,MKD
1800NB40851,384502,401809,-2.235174,53.51273,BCT,MKD
1800NB40861,384484,401793,-2.235445,53.51259,BCT,MKD
1800WF40231,371565,403216,-2.430383,53.52483,BCT,MKD
1800WF40221,371532,403222,-2.430881,53.52489,BCT,MKD
1800WF40201,371388,403265,-2.433057,53.52526,BCT,MKD
1800WF40211,371421,403265,-2.432559,53.52527,BCT,MKD
1800WK13171,360191,406913,-2.602411,53.55732,BCT,CUS
1800WKH1361,360090,406810,-2.603922,53.55639,BCT,HAR
1800WKH2502,359603,406529,-2.611237,53.55383,BCT,HAR
1800WK33771,360176,406922,-2.602638,53.5574,BCT,MKD
1800WK33761,360195,406922,-2.602351,53.5574,BCT,MKD
1800WKH2501,359607,406541,-2.611178,53.55393,BCT,HAR
1800WKH1221,360190,406595,-2.602385,53.55446,BCT,HAR
1800WA43531,372722,408517,-2.413395,53.57254,BCT,MKD
1800WKH1231,360255,406680,-2.601415,53.55523,BCT,HAR
1800WA43541,372774,408489,-2.412608,53.57229,BCT,MKD
1800WKH1222,360190,406595,-2.602385,53.55446,BCT,HAR
1800WKH1362,360090,406810,-2.603922,53.55639,BCT,HAR
1800EDH2401,390883,400656,-2.138917,53.50252,BCT,HAR
1800EDH2402,390940,400595,-2.138056,53.50197,BCT,HAR
1800NEH2821,391377,415341,-2.13188,53.63452,BCT,HAR
1800NEH2822,391377,415341,-2.13188,53.63452,BCT,HAR
1800NEH2831,391306,415600,-2.132962,53.63685,BCT,HAR
1800NEH2832,391306,415600,-2.132962,53.63685,BCT,HAR
1800NE49491,391443,415367,-2.130883,53.63475,BCT,MKD
1800NE49501,391385,415319,-2.131759,53.63432,BCT,MKD
1800SJH0931,378524,396988,-2.324987,53.46919,BCT,HAR
1800SJH0932,378524,396988,-2.324987,53.46919,BCT,HAR
1800SGH0312,388450,391260,-2.175248,53.41801,BCT,HAR
1800SJ01601,377943,397503,-2.333776,53.47379,BCT,MKD
1800SJ01611,377964,397540,-2.333462,53.47412,BCT,MKD
1800EBR1151,387170,397253,-2.194754,53.47185,RSE,
1800ASHBRYS0,387193,397236,-2.194407,53.4717,RSE,
1800EB34451,387194,397220,-2.194391,53.47156,BCT,MKD
1800WKH0361,357616,403206,-2.640776,53.5238,BCT,HAR
1800WKH0362,357616,403206,-2.640776,53.5238,BCT,HAR
1800WK06251,357151,402841,-2.647739,53.52048,BCT,MKD
1800WK13301,357150,402831,-2.647753,53.52039,BCT,CUS
1800WK06252,357151,402841,-2.647739,53.52048,BCT,MKD
1800NB00031,384794,403057,-2.230832,53.52396,BCT,MKD
1800NB00021,384755,403088,-2.231421,53.52423,BCT,MKD
1800WK01111,363002,403540,-2.559579,53.52721,BCT,MKD
1800WK22721,356717,409455,-2.655202,53.57989,BCT,MKD
1800SG08981,389901,387710,-2.153301,53.38614,BCT,MKD
1800NE23951,389728,412226,-2.156714,53.60649,BCT,MKD
1800SJ11891,377098,387489,-2.345774,53.38375,BCT,MKD
1800SJ03451,378625,392370,-2.32315,53.42768,BCT,MKD
1800SJ03301,378651,392370,-2.322759,53.42768,BCT,MKD
1800NC00421,377442,410540,-2.342268,53.59095,BCT,MKD
1800NC22291,377423,410590,-2.342558,53.5914,BCT,MKD
1800SJ04481,378007,392227,-2.33244,53.42637,BCT,MKD
1800SJ04221,377990,392210,-2.332695,53.42622,BCT,MKD
1800EBH0891,386070,397867,-2.211353,53.47734,BCT,HAR
1800EBH0892,386070,397867,-2.211353,53.47734,BCT,HAR
1800EB04381,386589,396725,-2.203484,53.46709,BCT,MKD
1800EHT1371,394039,399023,-2.091306,53.48789,TXR,
1800SJ49411,377143,388637,-2.345181,53.39407,BCT,MKD
1800SJ49381,377158,388621,-2.344954,53.39392,BCT,MKD
1800EHE0021,393756,399309,-2.095577,53.49046,BCE,
1800ANBS0J1,393706,399272,-2.096329,53.49012,BCS,
1800ANBS001,393710,399268,-2.096269,53.49009,BCS,
1800ANBS002,393758,399285,-2.095546,53.49024,BCS,
1800ANBS0L1,393710,399244,-2.096268,53.48987,BCS,
1800ANBS0B1,393762,399256,-2.095485,53.48998,BCS,
1800ANBS0M1,393684,399284,-2.096661,53.49023,BCS,
1800ANBS0N1,393688,399256,-2.0966,53.48997,BCS,
1800EHE0031,393675,399215,-2.096795,53.48961,BCE,
1800ANBS0P1,393670,399285,-2.096872,53.49024,BCS,
1800ANBS0R1,393674,399256,-2.096811,53.48997,BCS,
1800ANBSPB1,393732,399327,-2.095938,53.49062,BCS,
1800EHQ0081,393685,399317,-2.096647,53.49052,BCQ,
1800ANBS0H1,393710,399292,-2.096269,53.4903,BCS,
1800ANBS0A1,393757,399285,-2.095561,53.49024,BCS,
1800EHE0011,393667,399297,-2.096918,53.49035,BCE,
1800ANBS0C1,393736,399297,-2.095878,53.49035,BCS,
1800ANBS0K1,393714,399263,-2.096209,53.49004,BCS,
1800EHQ0071,393670,399223,-2.096871,53.48968,BCQ,
1800ANBS0D1,393731,399282,-2.095953,53.49021,BCS,
1800ANBS0E1,393738,399279,-2.095847,53.49018,BCS,
1800ANBS0F1,393741,399261,-2.095802,53.49002,BCS,
1800ANBS0G1,393736,399253,-2.095877,53.48995,BCS,
1800EH18031,393713,399329,-2.096225,53.49063,BCT,MKD
1800ANBS0A,393757,399285,-2.095561,53.49024,BCS,
1800ANBS0B,393762,399256,-2.095485,53.48998,BCS,
1800ANBS0C,393736,399297,-2.095878,53.49035,BCS,
1800ANBS0D,393731,399282,-2.095953,53.49021,BCS,
1800ANBS0E,393738,399279,-2.095847,53.49018,BCS,
1800ANBS0F,393741,399261,-2.095802,53.49002,BCS,
1800ANBS0G,393736,399253,-2.095877,53.48995,BCS,
